Room Description,Predicted_Room_Type,Confidence,Actual_Room_Type,Correct
BEST AVAILABLE RATE|MOBILITY ACCESSIBLE DELUXE QUEEN TUB,Standard Room,0.04778905585408211,Accessible Room,False
TRIPADVISOR PLUS PROMOTIONAL R|ACCES 2 QN BEDS PORTABLE VISUAL FIRE ALARM 400 SQ FT,Luxury Room,0.040359340608119965,Accessible Room,False
BEST FLEXIBLE RATE|1 KING STANDARD COMM MOBILITY ACCESSIBLE 280 SQFT ROOM WITH TRAN SHWR MICROWAVE AND MINIFRIDGE,Junior Suite,0.047177281230688095,Accessible Room,False
DREAM AWAY|1 KING 1BDRM MOBILITY ACCESS W/ TUB NO SMOK WIFI AVL-SLEEPER SOFA-MICROWAVE-REFRIGERATOR,Loft,0.05094069615006447,Accessible Room,False
"SIGNATURE TRAVEL NETWORK RATE|RESORT ACCESSIBLE ROOM, 1 KING BED 510 SQ FT, MULTIPLE VIEWS, SAFETY BARS",Studio Suite,0.0417734794318676,Accessible Room,False
SEASONAL RATE|SUPERIOR ACCESSIBLE ROOM-1KING- COURTYARD VIEW FULLY ADA COMPLIANT-COMP WIFI-370SQFT 34SQM,King Bedroom,0.047970063984394073,Accessible Room,False
"CWT BUSINESS RATE|1 KING BED/NONSMOKING/ACCESSIBLE/MOBILITYAND HEARING ACCESSIBLE/ACCESSIBLE TUB/VISUAL DOORBELL ALERT/VISUAL FIRE ALARM/VISUAL TELEPHONE ALERT/HOT TUB, IN-ROOM/PILLOW TOP MATTRESS/32 INCH LCD/PLASMA TV/MICROWAVE REFRIGERATOR/TABLE AND CHAIRS/IRON AND IRONING BOARD/TV, CABLE/SATELLITE/SPRINKLER SYS, FIRE/A/C AND HEAT, INDIV./COFFEEMAKER, IN-ROOM/PHONE, LOCAL, FREE/MIRROR, FULL LENGTH/CURVED SHOWER ROD/DOORPEEPHOLES./HAIR DRYER/CLOCK RADIO/AM-FM/TV MOVIES-FREE/FREE HI-SPD WIRELESS/WAKE-UPSERVICE/EMERG LGHTS-GST RMS/VOICE MAIL/DOOR DEAD BOLT/NO PETS ALLOWED",Queen Bedroom,0.04636941850185394,Accessible Room,False
AAA FLEXIBLE OFFER|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ADA COMPLIANT ROOM,Family Room/Suite,0.043812159448862076,Accessible Room,False
DINE AND UNWIND|1 KING MOBILITY/HEARING ACCESSIBLE RI SHWR VIS FIREALRM/DOOR/PHN ALRT,King Bedroom,0.04307645559310913,Accessible Room,False
2X POINTS|2 QUEENS MOBILITY/HEARING ACCESS - RI SHOWER VIS FIRE ALARM/DOOR/PHONE ALERT - FRIDGE,Studio Suite,0.04606326296925545,Accessible Room,False
AAA/AARP MEMBER RATE|EXCECUTIVE KING ACCESSIBLE ROOM ROLL IN SHOWER WIFI VISUAL ALARMS 2ND PEEPHOLE LOWERED STORAGE AAA AARP MEMBERSHIP VALID AAA MEMBERSHIP REQUIRED AT CHECK IN,Queen Bedroom,0.04844596982002258,Accessible Room,False
STANDARD RATE 1 KG ADA TUB DLX|CONTEMPORARY KING BED : MODERN BATHROOM,Suite,0.04181361943483353,Accessible Room,False
"BEST AVAILABLE RATE FLEXIBLE|2 QUEENS ACCESSIBLE ROOM WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS, CLOSED CAPTION TV",Suite,0.04109085351228714,Accessible Room,False
"AAA DISCOUNT|2 QUEENS ACCESSIBLE ROOM WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS, CLOSED CAPTION TV",Classic Suite,0.03930420055985451,Accessible Room,False
STANDARD RATE 1 KNG ADA SHOWER|ADA ROOM WITH ROLL IN SHOWER : 322SF/30SM,King Bedroom,0.04427053779363632,Accessible Room,False
STANDARD RATE 1 Q ADA SHOWER|300 SQ. FT. ADA ROOM: 1 QUEEN BED,Deluxe Suite,0.04116089269518852,Accessible Room,False
STAY AND SLEEP INN ENJOY A|LATE CHECK OUT OF 1PM GIVING YOU TIME TO TAKE 1 KING STANDARD COMM MOBILITY ACCESSIBLE 280 SQFT ROOM WITH TRAN SHWR MICROWAVE AND MINIFRIDGE,Run of the House,0.0670776292681694,Accessible Room,False
BOEING PREFERRED -PREFERRED RA|PREMIUM OCEANFRONT 2 QUEEN BEDS HEAR ACC 33USD RSRT CHG-VIS FIREALRM/DOOR/PHN ALRT,Suite,0.044091250747442245,Accessible Room,False
BEST AVAILABLE RATE|MOBILITY/HEARING ACCESSIBLE GUESTROOM KING ROLL-IN SHOWER.,Apartment,0.04593637213110924,Accessible Room,False
FLEXIBLE RATE|1 KING MOBILITY ACCESSIBLE W/ BATHTUB NO SMOK SWEET DREAMS EXPERIENCE BED,Deluxe Suite,0.042698174715042114,Accessible Room,False
2X POINTS PACKAGE|1 KING MOBILITY ACCESSIBLE W/ BATHTUB NO SMOK SWEET DREAMS EXPERIENCE BED,King Bedroom,0.04056291654706001,Accessible Room,False
"FLEXIBLE RATE|GRAND ACCESSIBLE TWO QUEEN ROLL/IN SHOWER 2 QUEEN BEDS, 446 SQ FT, ROLL/IN SHOWER",Junior Suite,0.0451960526406765,Accessible Room,False
STANDARD RATE 2 QN ADA TUB DLX|CONTEMPORARY QUEEN BEDS : MODERN BATHROOM:,Studio Suite,0.04236689209938049,Accessible Room,False
"BEST AVAILABLE RATE FLEXIBLE|1 DOUBLE ACCESSIBLE ROOM NSMK WITH FREE WIFI, PATIO, BATHTUB GRAB BARS, FRIDGE, HDTV",Junior Suite,0.04560548812150955,Accessible Room,False
TRIPADVISOR PLUS -TRIPADVISOR|2 QUEEN MOBILITY ACCESSIBLE WITH TUB.2 QUEEN FREE WI-FI/BREAKFAST INCLUDED/55 IN HDTV,Run of the House,0.0642121210694313,Accessible Room,False
TRIPADVISOR PLUS -TRIPADVISOR|1 KING HEARING ACCESSIBLE VIS DOORBELL ALRT AND VIS PHONE ALRT,Run of the House,0.06461721658706665,Accessible Room,False
"ADVANCE PURCHASE|ACCESSIBLE - 1 KING,NSMK,ACCESSIBLE ROLL IN SHOWER,VISUAL ALARMS,FREE WIFI",Deluxe Suite,0.03954154625535011,Accessible Room,False
CWT PROGRAM -HONORS DREAM AWAY|1 KING MOBILITY/HEARING ACCESS W/TUB NONSMOK VIS FIREALRM/DOOR/PHN ALRT/HDTV,Studio Suite,0.03865384683012962,Accessible Room,False
CWT PROGRAM -DREAM AWAY|1 KING MOBILITY/HEARING ACCESS W/TUB NONSMOK VIS FIREALRM/DOOR/PHN ALRT/HDTV,Queen Bedroom,0.04276422783732414,Accessible Room,False
AAA/AARP MEMBER RATE|DOUBLE QUEEN ACCESSIBLE ROOM ROLL IN SHOWER WIFI VISUAL ALARMS 2ND PEEPHOLE LOWER STORAGE AAA AARP MEMBERSHIP VALID AAA MEMBERSHIP REQUIRED AT CHECK IN,Loft,0.04371960088610649,Accessible Room,False
SENIOR SAVINGS|1KNG GRDEN VW MOBILITY/HEARING ACCESS RI SHWR VIS FIREALRM/DOOR/PHN ALRT-COMP BASIC WI-FI,Run of the House,0.04679363965988159,Accessible Room,False
TRIPADVISOR PLUS -TRIPADVISOR|1 KING MOBILITY ACCESSIBLE WITH TUB FREE WI-FI/BREAKFAST INCLUDED/55 IN HDTV,Run of the House,0.054613709449768066,Accessible Room,False
SONESTA SENIOR 55 AND OLDER|MOBILITY/HEARING ACCESSIBLE GUESTROOM KING ROLL-IN SHOWER.,King Bedroom,0.04636915773153305,Accessible Room,False
AAA / CAA MEMBER RATE|MOBILITY/HEARING ACCESSIBLE GUESTROOM KING ROLL-IN SHOWER.,Penthouse,0.045296378433704376,Accessible Room,False
PREFERRED PRIDE|ADA ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Guest Room,0.040845293551683426,Accessible Room,False
THE MARK ACTIVITY SET|ADA ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Queen Bedroom,0.05496088042855263,Accessible Room,False
ROMANCE PACKAGE|1 KING MOBILITY/HEARING ACCESSIBLE RI SHWR VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,0.03935500979423523,Accessible Room,True
PARK AND GO|1 KING MOBILITY/HEARING ACCESS W/ RI SHWR VIS FIREALRM/DOOR/PHN ALRT,Studio Room,0.038082487881183624,Accessible Room,False
TRIP ADVISOR PLUS|KING ACCESSIBLE ROOM ROLL IN SHOWER WIFI LOWER STORAGE VISUAL ALARMS 2ND PEEPHOLE,Queen Bedroom,0.046257104724645615,Accessible Room,False
"AAA DISCOUNT|1 KING MOBILITY ACCESSIBLE ROOM ROLL-IN SHOWER NSMK WITH WIFI, MINI-FRIDGE HDTV",Premier Room,0.047078702598810196,Accessible Room,False
FLEXIBLE RATE|1KING MOBILITY/HEARING ACCESSIBLE W/TUB NS 35 USD RSRT CHG/VIS FIREALRM/DOOR/PHN ALRT,Studio Suite,0.040421660989522934,Accessible Room,False
"PAY NOW SAVE NON CX|1 DOUBLE ACCESSIBLE ROOM NSMK WITH FREE WIFI, PATIO, BATHTUB GRAB BARS, FRIDGE, HDTV",Junior Suite,0.04878354072570801,Accessible Room,False
ROMANCE PACKAGE|1 KING BED HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT,Classic Suite,0.04029844328761101,Accessible Room,False
FLEXIBLE RATE|2 QUEEN MOBILITY/HEARING ACCESS W/ BATHTUB VIS FIREALRM/DOOR/PHN ALRT,King Bedroom,0.05056359991431236,Accessible Room,False
FLEXIBLE RATE|2 DBL HEARING ACCESSIBLE NONSMOKING 35 USD RESORT CHG/VIS FIREALRM/DOOR/PHN ALRT,Junior Suite,0.03826342895627022,Accessible Room,False
TRIPADVISOR PLUS|ADA COMPLIANT 307 SQ FT KING ROOM OFFERS A FULL SIZE ACCESSIBLE WALKIN SHOWER,Queen Bedroom,0.05046059563755989,Accessible Room,False
FLEXIBLE RATE|1 KING MOBILITY ACCESSIBLE W/BATHTUB COMP WIFI- BED WITH ADJUSTABLE FIRMNESS DIAL,Junior Suite,0.04407805576920509,Accessible Room,False
SAVE 10 PCT OFF ADA 2 QUEEN SH|ADA 2 QUEEN ROOM W/ADA SHOWER: SOFABED:,Run of the House,0.059341274201869965,Accessible Room,False
SEMI-FLEX|1 KING MOBILITY ACCESSIBLE W/ BATHTUB NO SMOK SWEET DREAMS EXPERIENCE BED,Queen Bedroom,0.04887397959828377,Accessible Room,False
TRIPADVISOR PLUS RATE|LOCATED ON THE FIRST OR SECOND FLOOR PCIS ACCESSIBLE ROOMS EACH OFFER A KING BED AND ,Standard Room,0.054106034338474274,Accessible Room,False
STANDARD RATE 1 KING ADA SHOWR|ADA 1 KING:ROLL IN SHOWER:500-625 SQ FT/47-58,Queen Bedroom,0.05309725180268288,Accessible Room,False
TRIP ADVISOR PLUS|ONE QUEEN ACCESSIBLE ROOM ROLL IN SHOWER WIFI VISUAL ALARMS 2ND PEEPHOLE LOWERED STORAGE,Loft,0.05389875918626785,Accessible Room,False
"AARP RATE|1 KING MOBILITY ACCESSIBLE ROOM ROLL-IN SHOWER NSMK WITH WIFI, MINI-FRIDGE HDTV",Family Room/Suite,0.03959914296865463,Accessible Room,False
"SENIOR DISCOUNT|1 KING MOBILITY ACCESSIBLE ROOM ROLL-IN SHOWER NSMK WITH WIFI, MINI-FRIDGE HDTV",Standard Room,0.05518919974565506,Accessible Room,False
BEST AVAILABLE RATE|QUEEN ACCESSIBLE ROOM HDTV/WORK AREA/SOFA BED,Standard Room,0.04801938310265541,Accessible Room,False
CWT BUSINESS RATES|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ADA COMPLIANT ROOM,Standard Room,0.047373756766319275,Accessible Room,False
ADV PURCHASE 1 KNG ADA SHOWER|ADA ROOM WITH ROLL IN SHOWER : 322SF/30SM,King Bedroom,0.0645739957690239,Accessible Room,False
"BEST AVAILABLE RATE FLEXIBLE|1 DOUBLE ACCESSIBLE ROOM NSMK WITH FREE WIFI, PATIO. ROLL-IN SHOWER, FRIDGE, HDTV",Guest Room,0.04538160189986229,Accessible Room,False
FLEXIBLE RATE|2 QUEEN BEDS ACCESSIBLE ROOM-NONSMOKING COMP HI SPEED-SWEET DREAMS EXPERIENCE BED,Junior Suite,0.05248090252280235,Accessible Room,False
TRIP ADVISOR -TRIP ADVISOR PLU|2 QN HEARING ACCESSIBLE NO SMOK VIS DOORBELL ALRT-VIS PHONE ALRT-SOFABED,Studio Suite,0.04466848075389862,Accessible Room,False
FLEXIBLE RATE|QUEEN ACCESSIBLE ROOM WHEELCHAIR ACCESSIBLE ROOM W/ ROLL-IN SHOWER,Standard Room,0.06700114160776138,Accessible Room,False
"PAY NOW SAVE NON CX|1 DOUBLE ACCESSIBLE ROOM NSMK WITH FREE WIFI, PATIO. ROLL-IN SHOWER, FRIDGE, HDTV",King Bedroom,0.044804491102695465,Accessible Room,False
SEMI-FLEX|1 SOFA PARLOR MOBILITY ACCESS TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Junior Suite,0.043518323451280594,Accessible Room,False
BEST AVAILABLE RATE|HEARING ACCESSIBLE GUESTROOM TWO QUEENS.,Run of the House,0.060538485646247864,Accessible Room,False
TRIP ADVISOR PLUS|EXCECUTIVE KING ACCESSIBLE ROOM ROLL IN SHOWER WIFI VISUAL ALARMS 2ND PEEPHOLE LOWERED STORAGE,Junior Suite,0.04678605869412422,Accessible Room,False
BREAKFAST INCLUDED|QUEEN ACCESSIBLE ROOM WHEELCHAIR ACCESSIBLE ROOM W/ ROLL-IN SHOWER,Standard Room,0.05404968932271004,Accessible Room,False
BEST AVAILABLE RATE|MOBILITY ACCESSIBLE GUESTROOM KING WITH SOFABED -TUB,Penthouse,0.05061355605721474,Accessible Room,False
AAA DISCOUNT|MOBILITY ACCESSIBLE GUESTROOM KING WITH SOFABED -TUB,Premier Room,0.041703496128320694,Accessible Room,False
FAMILY FUN PACKAGE.|1 KING MOBILITY ACCESSIBLE W/ BATHTUB NO SMOK SWEET DREAMS EXPERIENCE BED,Suite,0.04149751737713814,Accessible Room,False
SONESTA SENIOR 55  OLDER|MOBILITY ACCESSIBLE GUESTROOM KING WITH SOFABED -TUB,Junior Suite,0.04053451493382454,Accessible Room,False
TRIPADVISOR PLUS RATE|ADA GREAT RM TWO QUEEN BEDS ROLL IN SHOWER 350SQFT RECORD PLAYER NESPRESSO COFFEE TRIPADVISOR PLUS RATE 10 PERCENT OFF BAR 20 DLR CREDIT PER NIGHT,Suite,0.05131862312555313,Accessible Room,False
BEST FLEXIBLE RATE|1 KING STANDARD ROLL IN SHOWER 280 SQFT ROOM MOBILITY ACCESSIBLE WITH MICROWAVE AND MINIFRIDGE,Standard Room,0.06209394708275795,Accessible Room,False
FLEXIBLE RATE|2 QN MOBILITY ACCESSIBLE W/ ROLL IN SHOWER L-SHAPED WORK DESK/SERENITY BED-LUX LINENS,Standard Room,0.05429105833172798,Accessible Room,False
1000 BONUS POINTS NT INCLUDES|ROOM AND 1000 REWARDS CLUB BONUS POINTS PER 1 KING STANDARD COMM MOBILITY ACCESSIBLE 280 SQFT ROOM WITH TRAN SHWR MICROWAVE AND MINIFRIDGE,Queen Bedroom,0.0662417784333229,Accessible Room,False
AAA / CAA MEMBER RATE|HEARING ACCESSIBLE GUESTROOM TWO QUEENS.,Run of the House,0.05181954801082611,Accessible Room,False
SONESTA SENIOR 55 AND OLDER|HEARING ACCESSIBLE GUESTROOM TWO QUEENS.,Suite,0.03965142369270325,Accessible Room,False
BEST FLEXIBLE RATE|1 BED HEAR MOBILITY ACCESSIBLE TUB NOSMK SPACIOUS GUEST ROOM WITH FREE INTERNET AND IN-RM AMENITIES INCLUDING MINI FRIDGE,Standard Room,0.06469572335481644,Accessible Room,False
PARK  STAY|MOBILITY ACCESSIBLE DELUXE QUEEN TUB,Run of the House,0.05503692105412483,Accessible Room,False
2X POINTS PACKAGE|1KING MOBILITY/HEARING ACCESSIBLE W/TUB NS 35 USD RSRT CHG/VIS FIREALRM/DOOR/PHN ALRT,Superior Room,0.03848559409379959,Accessible Room,False
"SENIOR DISCOUNT|2 QUEENS ACCESSIBLE ROOM WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS, CLOSED CAPTION TV",Suite,0.037591226398944855,Accessible Room,False
"AARP RATE|2 QUEENS ACCESSIBLE ROOM WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS, CLOSED CAPTION TV",Deluxe Suite,0.039619237184524536,Accessible Room,False
STAY AND SLEEP INN ENJOY A|LATE CHECK OUT OF 1PM GIVING YOU TIME TO TAKE 1 KING STANDARD ROLL IN SHOWER 280 SQFT ROOM MOBILITY ACCESSIBLE WITH MICROWAVE AND MINIFRIDGE,Run of the House,0.05663613975048065,Accessible Room,False
"WYNDHAM REWARDS DOUBLE POINTS|1 QUEEN ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE HOT BREAKFAST, SOFA BED, FRIDGE, MICROWAVE",Deluxe Suite,0.05236027017235756,Accessible Room,False
"BEST AVAILABLE RATE FLEXIBLE|1 QUEEN ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE HOT BREAKFAST, SOFA BED, FRIDGE, MICROWAVE",Junior Suite,0.04625626280903816,Accessible Room,False
"AAA RATE|1 QUEEN ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE HOT BREAKFAST, SOFA BED, FRIDGE, MICROWAVE",King Bedroom,0.04795943945646286,Accessible Room,False
5000 RC BONUS INCLUDES ROOM|AND 5000 RC BONUS POINTS PER ANY CONSECUTIVE 1 KING STANDARD COMM MOBILITY ACCESSIBLE 280 SQFT ROOM WITH TRAN SHWR MICROWAVE AND MINIFRIDGE,Standard Room,0.06156415119767189,Accessible Room,False
2X POINTS PACKAGE|2 DBL HEARING ACCESSIBLE NONSMOKING 35 USD RESORT CHG/VIS FIREALRM/DOOR/PHN ALRT,Studio Suite,0.045018814504146576,Accessible Room,False
BERRY GLOBAL -BERRY GLOBAL|2 QUEENS MOBILITY/HEARING ACCESSIBLE TUB VIS FIREALRM/DOOR/PHN ALRT,Loft,0.04406740516424179,Accessible Room,False
BERRY GLOBAL -BERRY GLOBAL|1 KING HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT,Penthouse,0.03706689178943634,Accessible Room,False
SEMI-FLEX|KING BED URBAN ROOM MOBILITY ACCESS BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,Penthouse,0.045314643532037735,Accessible Room,False
BOEING PREFERRED -PREFERRED RA|PREM PARTIAL OCEANVIEW 2 QUEEN BEDS HEAR ACC 33USD RSRT CHG--VIS FIREALRM/DOOR/PHN ALRT,Penthouse,0.04672214016318321,Accessible Room,False
TRIP ADVISOR PLUS|DOUBLE QUEEN ACCESSIBLE ROOM ROLL IN SHOWER WIFI VISUAL ALARMS 2ND PEEPHOLE LOWER STORAGE,Junior Suite,0.04106617718935013,Accessible Room,False
STANDARD RATE 1 KING ADA TUB|1 KING BED  ADA TUB,King Bedroom,0.046709973365068436,Accessible Room,False
TRIPADVISOR PLUS|1 ADA ROOM 1 KING BD W CITYVIEW W FRIDGE AND MICROWAVE W GLASS SHOWER 350 SQ FT,Loft,0.038934376090765,Accessible Room,False
FIFTH THIRD BANK -CHAINWIDE|2 DOUBLE MOBILITY/HEARING ACCESS W/BATHTUB VIS FIRE ALARM/ DOOR/PHONE ALERT,Superior Room,0.03715809807181358,Accessible Room,False
FLEXIBLE RATE|2 QN HEARING ACCESSIBLE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Standard Room,0.05580811947584152,Accessible Room,False
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 BED HEAR MOBILITY ACCESSIBLE TUB NOSMK SPACIOUS GUEST ROOM WITH FREE INTERNET AND IN-RM AMENITIES INCLUDING MINI FRIDGE,Queen Bedroom,0.057161349803209305,Accessible Room,False
BERRY PLASTICS CORP -BERRY GLO|2 QUEENS MOBILITY/HEARING ACCESSIBLE TUB VIS FIREALRM/DOOR/PHN ALRT,Penthouse,0.04582619294524193,Accessible Room,False
BERRY PLASTICS CORP -BERRY GLO|1 KING HEARING ACCESSIBLE VIS FIREALRM/DOOR/PHN ALRT,Villa,0.05000690370798111,Accessible Room,False
ROMANTIC GETAWAY|MOBILITY ACCESSIBLE DELUXE QUEEN TUB,Cabana,0.03990825638175011,Accessible Room,False
