Room Description,Actual_Room_Type,Predicted_Room_Type,Confidence,Correct
2X POINTS PACKAGE|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,Accessible Room,Accessible Room,0.8859260678291321,True
SEMI-FLEX|2QUEEN HEARING ACCESSIBLE STUDIO SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.639290988445282,True
PARK AND STAY AAA|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,Accessible Room,Accessible Room,0.7623901963233948,True
PARK AND STAY AARP|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,Accessible Room,Accessible Room,0.8097217679023743,True
SEMI-FLEX|1KING HEARING ACCESSIBLE STUDIO SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8206948637962341,True
FLEXIBLE RATE|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8957496881484985,True
2X POINTS PACKAGE|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8985769748687744,True
PARK AND STAY AAA|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8958137035369873,True
PARK AND STAY AARP|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9012664556503296,True
PARK AND GO|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9133107662200928,True
TRIP ADVISOR|2QUEEN BEDS MINI FRIDGE 43 TV 318 SQ FT 5 PPL ACCESSIBLE ROOMS AVAIL UPON REQUEST COMP BOTTLED H20 BREAKFAST IN OUR RESTAURANT,Accessible Room,Accessible Room,0.8740248084068298,True
CANCELLATION POLICY: DAY OF AR|SUPERIOR ACCESSIBLE ROOM KING BED-350 SQFT-LUXURY BATH AMENITIES-FREE WIFI-MAX 2 PPL CANCELLATION POLICY: DAY OF ARRIVAL AT 4 PM EXEMPT FROM FACILITY FEE REVERE CLUB ACCESSIBLE,Accessible Room,Superior Room,0.7167491912841797,False
SEMI-FLEX|2QUEEN ACCESSIBLE BATHTUB STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,Accessible Room,Accessible Room,0.9045677781105042,True
CANCELLATION POLICY: DAY OF AR|SUPERIOR ACCESSIBLE ROOM 2 QUEEN BED-350 SQFT-LIVING SPACE-ROLL IN SHOWER-FREE WIFI-MAX 4 PPL CANCELLATION POLICY: DAY OF ARRIVAL AT 4 PM EXEMPT FROM FACILITY FEE REVERE CLUB ACCESSIBLE,Accessible Room,Superior Room,0.6548417806625366,False
FLEXIBLE RATE|ACCESSIBLE SKYLINE CATHEDRAL VIEW KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM ON HIGH FLOOR,Accessible Room,Accessible Room,0.8835654258728027,True
FLEXIBLE RATE|ACCESSIBLE SKYLINE CATHEDRAL VIEW TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,Accessible Room,0.8919405341148376,True
WORLD RAINBOW HOTELS BAR|ACCESSIBLE SKYLINE CATHEDRAL VIEW KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM ON HIGH FLOOR,Accessible Room,Accessible Room,0.9127129912376404,True
TRIPADVISOR PLUS RATE|MOBILITY ACCESSIBLE TWO QUEEN GULF VIEW ROOM FURNISHED BALCONY 15PCT OFF 20USD CREDIT DAILY WELCOME GIFT,Accessible Room,Accessible Room,0.9123063683509827,True
FLEXIBLE RATE|ACCESSIBLE TOWERS ROOM TWO QUEENS - 465 SF OR 43 SM - ACCESSIBLE ROOM ON FLOORS 41 TO 55,Accessible Room,Accessible Room,0.8998720049858093,True
TRIP ADVISOR PLUS RATE|ACCESSIBLE DELUXE KING-CITY VIEW-1 KING-374SQFT- WIFI-ROLL IN SHOWER-LUXURY LINENS,Accessible Room,Deluxe Room,0.7935634851455688,False
FLEXIBLE RATE|KING BED URBAN ROOM MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,Accessible Room,Accessible Room,0.886756181716919,True
TRIP ADVISOR PLUS RATE|ACCESSIBLE DELUXE 2 QUEENS-CITY VIEW-2 QUEENS-495SQFT- WIFI-ROLL IN SHOWER-LUXURY LINENS,Accessible Room,Deluxe Room,0.8309913277626038,False
BEST AVAILABLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITHTUB NONSMOK VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.9119254350662231,True
2X POINTS PACKAGE|1 KING MOBILITY/HEARING ACCESSIBLE WITHTUB NONSMOK VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.8957502841949463,True
"WYNDHAM REWARDS DOUBLE POINTS|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,Accessible Room,0.8919849991798401,True
SEMI-FLEX|1 KING MOBILITY/HEARING ACCESSIBLE WITHTUB NONSMOK VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.9103603363037109,True
FLEXIBLE RATE|URBAN 1 KING MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.919521689414978,True
BEST AVAILABLE RATE|1 KING HEARING ACCESSIBLE STUDIO WITHSOFABED NON SMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.847665011882782,True
2X POINTS PACKAGE|1 KING HEARING ACCESSIBLE STUDIO WITHSOFABED NON SMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.9143509864807129,True
SEMI-FLEX|1 KING HEARING ACCESSIBLE STUDIO WITHSOFABED NON SMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.870938777923584,True
WORLD RAINBOW HOTELS BAR|ACCESSIBLE TOWERS ROOM TWO QUEENS - 465 SF OR 43 SM - ACCESSIBLE ROOM ON FLOORS 41 TO 55,Accessible Room,Accessible Room,0.8905024528503418,True
SEMI-FLEX|URBAN 2 DOUBLE HEARING ACCESSIBLE 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.8964424133300781,True
"AAA HOT DEALS|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,Accessible Room,0.8830423951148987,True
"BEST AVAILABLE RATE FLEXIBLE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,Accessible Room,0.89711594581604,True
PARK STAY FLY ACCESSIBLE KING SHR NSB|FREE LONGTERM PARKING FOR UP TO 14 NIGHTS,Accessible Room,Accessible Room,0.893172562122345,True
SNOOZE   CRUISE ACCESSIBLE KING SHR N|TRANSPORTATION FROM TAMPA AIRPORT TO HOTEL,Accessible Room,Accessible Room,0.8462339639663696,True
"PAY NOW SAVE NON-CX|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,Accessible Room,0.8932968974113464,True
SEMI-FLEX|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9042423963546753,True
FLEXIBLE RATE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,Accessible Room,0.9146561622619629,True
2X POINTS PACKAGE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,Accessible Room,0.9073164463043213,True
2X POINTS|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Accessible Room,0.897257924079895,True
BREAKFAST INCLUDED|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Accessible Room,0.8795344233512878,True
FAMILY FUN PACKAGE.|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,Accessible Room,0.9072757363319397,True
TRIPADVISOR PLUS RATE|ACCESSIBLE KING SUITE WITH FULL SOFA SLEEPER 500 SQ FT - ACCESSIBLE SHOWER - GROUND FLOOR,Accessible Room,Accessible Room,0.7886898517608643,True
"SENIOR DISCOUNT|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,Accessible Room,0.8952479958534241,True
JEAN GEORGES BED AND BREAKFAST|ACCESSIBLE ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Accessible Room,Accessible Room,0.905536949634552,True
TRIPADVISOR PLUS RATE|2 ACCESSIBLE ROOMS KING BED FULL KITCHEN 1 QUEEN SLEEPER DINING AREA 2 BATHROOMS 15PCT OFF 20USD CREDIT DAILY WELCOME GIFT,Accessible Room,Accessible Room,0.8918218016624451,True
FLEXIBLE RATE|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,Superior Room,0.6061301231384277,False
CWT FREE WIFI FOR IHG REWARDS|MEMBERS. 10 IHG PTS PER 1 USD SPENT DESTINATION KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,Accessible Room,Accessible Room,0.8500319123268127,True
STAY PARK FLY ACCESSIBLE 2BR 2D1K SHW|INCLUDES ONE NIGHT STAY AND 7 NIGHTS,Accessible Room,Accessible Room,0.8774744272232056,True
STANDARD RATE ACCESSIBLE KING TUB NO SB|ACCESSIBLE KING ROOM WITH ACCESSIBLE BATHTUB,Accessible Room,Accessible Room,0.8953251838684082,True
FLEXIBLE RATE|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,Accessible Room,0.8897489309310913,True
2X POINTS|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,Accessible Room,0.8456847071647644,True
DREAM AWAY|KING BED URBAN ROOM MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,Accessible Room,Accessible Room,0.8926640748977661,True
FLEXIBLE RATE|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Accessible Room,0.38549667596817017,True
2X POINTS|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Accessible Room,0.4153951406478882,True
BREAKFAST INCLUDED|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Premier Room,0.3032624423503876,False
WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,Superior Room,0.7241333723068237,False
TRIPADVISOR PLUS|SPANISH KING ACCESSIBLE ROOM BRK FOR 2 AND PRKING NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,Accessible Room,0.8453364968299866,True
TRIPADVISOR PLUS|1 KING BED NON SMOKING ACCESSIBLE ACCESSIBLE WITH ROLL-IN SHOWER,Accessible Room,Accessible Room,0.8966297507286072,True
2X POINTS PACKAGE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8976144194602966,True
PARK AND STAY AAA|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8749868869781494,True
PARK AND STAY AARP|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.892634928226471,True
"FLEXIBLE RATE|RESORT ACCESSIBLE TWO QUEEN, 2 QUEEN BEDS MOBILITY ACCESSIBLE THROUGHOUT ROOM",Accessible Room,Accessible Room,0.8740776777267456,True
PARK AND GO|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.899506151676178,True
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,Accessible Room,0.90068119764328,True
2X POINTS PACKAGE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,Accessible Room,0.9057218432426453,True
TRIPADVISOR PLUS|KING ACCESSIBLE ROOM WITH ROLL IN SHOWER NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,Accessible Room,0.8885698914527893,True
2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,Accessible Room,0.8764699697494507,True
DINE AND UNWIND|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,Accessible Room,0.5216092467308044,True
FAMILY FUN PACKAGE.|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,Accessible Room,0.8940222263336182,True
"TRIPADVISOR PLUS RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM, GENESEE BUILDING NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS",Accessible Room,Accessible Room,0.8914524912834167,True
BREAKFAST INCLUDED|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,Accessible Room,0.908950924873352,True
FLEXIBLE RATE|ACCESSIBLE SUPERIOR KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,Superior Room,0.8521273732185364,False
"FLEXIBLE RATE|RESORT ACCESSIBLE ROOM, 1 KING BED 510 SQ FT, MULTIPLE VIEWS, SAFETY BARS",Accessible Room,Accessible Room,0.8839689493179321,True
FLEXIBLE RATE|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8967681527137756,True
2X POINTS PACKAGE|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9005515575408936,True
FLEXIBLE RATE|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Accessible Room,0.41375479102134705,True
PARK AND STAY AAA|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9021308422088623,True
PARK AND STAY AARP|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8920263051986694,True
PARK AND GO|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.8937590718269348,True
JP MORGAN CHASE AND COMP|WIFI. 6 PM CXL. 10 IHG PTS PER 1USD SPENT. KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,Accessible Room,Accessible Room,0.8853325247764587,True
SEMI-FLEX|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Premier Room,0.33646881580352783,False
FLEXIBLE RATE|2 DOUBLE BEDS MOBILITY ACCESSIBLE WITH/ BATHTUB 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,Accessible Room,0.9051310420036316,True
CWT SMALLBIZ -24HR CXL LATE CK|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Accessible Room,0.32818931341171265,True
OUR BEST AVAILABLE RATE|ACCESSIBLE 2 QUEENS APPROX 395 SQ FT - JULIET BALCONY ACCESSIBLE ROOM - WHEELCHAIR ACCESSIBLE BATH,Accessible Room,Accessible Room,0.9144374132156372,True
2X POINTS|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,Accessible Room,0.860343873500824,True
"FLEXIBLE RATE|PARK MGM KING - 1 KING BED ACCESSIBLE 406 SQ FT, BEDSIDE OUTLETS, SAFETY BAR",Accessible Room,Accessible Room,0.8786465525627136,True
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.32949012517929077,True
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.8128715753555298,True
BEST FLEXIBLE RATE|1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.5969399809837341,True
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.894719123840332,True
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Guest Room,0.6755055785179138,False
BEST FLEXIBLE RATE|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.9015021324157715,True
JP MORGAN CHASE -PREFERRED RAT|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Accessible Room,0.4297335743904114,True
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ ROLL IN SHW VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.9060966372489929,True
AARP RATE|KING BED-ACCESSIBLE-NON-SMOKING -EXCLUSIVE RATE FOR AARP MEMBERS,Accessible Room,Accessible Room,0.7971181869506836,True
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ RI SHWR VISUAL FIREALARM/DOOR/PHONE ALERT,Accessible Room,Accessible Room,0.9032847881317139,True
ADVANCE SAVER|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.8837812542915344,True
WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,Superior Room,0.7205621600151062,False
ADVANCE SAVER|1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Accessible Room,0.9004761576652527,True
"BREAKFAST, WIFI  PARKING|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA",Accessible Room,Accessible Room,0.8824450373649597,True
2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ ROLL IN SHW VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Accessible Room,0.8973162770271301,True
2X POINTS PACKAGE|2 QUEENS HEARING ACCESSIBLE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/HDTV,Accessible Room,Accessible Room,0.8952228426933289,True
BEST AVAILABLE RATE|1 KING HEARING ACCESSIBLE SUITE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.9142469763755798,True
HOLIDAY WEEKEND PKG|2 QUEENS HEARING ACCESSIBLE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/HDTV,Accessible Room,Accessible Room,0.9174882769584656,True
BEST AVAILABLE RATE WITH DINNE|ACCESSIBLE ROOM FULLY EQUIPPED FREE IN ROOM WI-FI AVAILABLE,Accessible Room,Accessible Room,0.9143475890159607,True
AAA FLEXIBLE OFFER|ACCESSIBLE SKYLINE CATHEDRAL VIEW KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM ON HIGH FLOOR,Accessible Room,Accessible Room,0.9106855988502502,True
HOLIDAY WEEKEND PKG|1 KING HEARING ACCESSIBLE SUITE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.8736196756362915,True
SHOPPING AT CABELAS|1 KING HEARING ACCESSIBLE SUITE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,Accessible Room,0.8970597982406616,True
SHOPPING AT CABELAS|2 QUEENS HEARING ACCESSIBLE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/HDTV,Accessible Room,Accessible Room,0.8895975947380066,True
BEST AVAILBALE RATE WITH BREAK|ACCESSIBLE ROOM FULLY EQUIPPED FREE IN ROOM WI-FI AVAILABLE,Accessible Room,Accessible Room,0.8976848125457764,True
FLEXIBLE RATE|ACCESSIBLE CATHEDRAL VIEW KING - 360 SF OR 33 SM - SPACIOUS ACCESSIBLE COMPLIANT ROOM,Accessible Room,Accessible Room,0.898637056350708,True
BEST AVAILABLE RATE|ACCESSIBLE ROOM FULLY EQUIPPED FREE IN ROOM WI-FI AVAILABLE,Accessible Room,Accessible Room,0.884973406791687,True
