Room Description,Actual_Room_Type,Predicted_Room_Type,Confidence,Correct
FLEXIBLE RATE|2 DOUBLE BEDS MOBILITY ACCESSIBLE WITH/ BATHTUB 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,Comfort Room,0.04416172578930855,False
CWT SMALLBIZ -24HR CXL LATE CK|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Executive/Club Suite,0.05553637072443962,False
OUR BEST AVAILABLE RATE|ACCESSIBLE 2 QUEENS APPROX 395 SQ FT - JULIET BALCONY ACCESSIBLE ROOM - WHEELCHAIR ACCESSIBLE BATH,Accessible Room,Queen Bedroom,0.04155850037932396,False
2X POINTS|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,Apartment,0.04104503244161606,False
"FLEXIBLE RATE|PARK MGM KING - 1 KING BED ACCESSIBLE 406 SQ FT, BEDSIDE OUTLETS, SAFETY BAR",Accessible Room,Queen Bedroom,0.044602278620004654,False
"FLEXIBLE RATE|PARK ACC KING ROLL IN SHOWER, 1 KING BED 406 SQ FT, ROLL IN SHOWER, SAFETY BAR",Accessible Room,Executive/Club Suite,0.04433745518326759,False
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Classic Room,0.0696578398346901,False
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Guest Room,0.04812460392713547,False
BEST FLEXIBLE RATE|1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Classic Room,0.051881030201911926,False
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Classic Room,0.051827508956193924,False
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Guest Room,0.05089401826262474,False
BEST FLEXIBLE RATE|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Classic Room,0.04942578449845314,False
JP MORGAN CHASE -PREFERRED RAT|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,Executive/Club Room,0.04201807826757431,False
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ ROLL IN SHW VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,Queen Bedroom,0.03998149186372757,False
AARP RATE|KING BED-ACCESSIBLE-NON-SMOKING -EXCLUSIVE RATE FOR AARP MEMBERS,Accessible Room,Comfort Room,0.051826246082782745,False
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ RI SHWR VISUAL FIREALARM/DOOR/PHONE ALERT,Accessible Room,Executive/Club Room,0.06287915259599686,False
ADVANCE SAVER|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,Classic Room,0.04981892555952072,False
