description,current_label,cluster,tsne_x,tsne_y
SEMI-FLEX|URBAN 2 DOUBLE HEARING ACCESSIBLE 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,20,-66.99143,73.01817
"AAA HOT DEALS|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,9,4.8879704,-78.240616
"BEST AVAILABLE RATE FLEXIBLE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,33,-15.008261,-60.724327
PARK STAY FLY ACCESSIBLE KING SHR NSB|FREE LONGTERM PARKING FOR UP TO 14 NIGHTS,Accessible Room,7,-1.1291965,-19.369625
SNOOZE   CRUISE ACCESSIBLE KING SHR N|TRANSPORTATION FROM TAMPA AIRPORT TO HOTEL,Accessible Room,30,-33.953873,59.2042
"PAY NOW SAVE NON-CX|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,9,-21.838713,-108.282455
"AAA RATE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,9,7.6962895,-77.927315
SEMI-FLEX|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-77.81509,74.86586
FLEXIBLE RATE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,4,-59.2015,25.343922
2X POINTS PACKAGE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,14,-77.210144,44.11835
FLEXIBLE RATE|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,6,-87.541534,30.077972
2X POINTS|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,14,-87.48077,30.189344
BREAKFAST INCLUDED|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,18,-88.24666,30.05475
FAMILY FUN PACKAGE.|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,22,-59.228645,25.284826
SEMI-FLEX|URBAN 1 KING MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,1,-69.080765,75.64386
TRIPADVISOR PLUS RATE|ACCESSIBLE KING SUITE WITH FULL SOFA SLEEPER 500 SQ FT - ACCESSIBLE SHOWER - GROUND FLOOR,Accessible Room,34,2.0611346,101.350365
"SENIOR DISCOUNT|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,9,-4.6177845,-76.80134
"AARP RATE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,17,8.114902,-99.904854
JEAN GEORGES BED AND BREAKFAST|ACCESSIBLE ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Accessible Room,13,-9.746351,26.79621
BEST AVAILABLE RATE|ACCESSIBLE ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Accessible Room,6,-32.080147,-25.241638
TRIPADVISOR PLUS RATE|2 ACCESSIBLE ROOMS KING BED FULL KITCHEN 1 QUEEN SLEEPER DINING AREA 2 BATHROOMS 15PCT OFF 20USD CREDIT DAILY WELCOME GIFT,Accessible Room,34,-2.0855062,101.26246
FLEXIBLE RATE|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,4,12.444185,-34.577183
CWT FREE WIFI FOR IHG REWARDS|MEMBERS. 10 IHG PTS PER 1 USD SPENT DESTINATION KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,Accessible Room,19,-98.22463,26.70131
TRIPADVISOR PLUS RATE|ACCESSIBLE DELUXE KING SHOWER ONLY 1 KING BED ,Accessible Room,34,1.8480468,101.927704
STAY PARK FLY ACCESSIBLE 2BR 2D1K SHW|INCLUDES ONE NIGHT STAY AND 7 NIGHTS,Accessible Room,30,-1.6616657,-19.756691
STANDARD RATE ACCESSIBLE KING TUB NO SB|ACCESSIBLE KING ROOM WITH ACCESSIBLE BATHTUB,Accessible Room,22,1.7202206,4.2593975
FLEXIBLE RATE|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,20,-68.89772,73.86223
2X POINTS|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,20,-68.857185,79.26213
DREAM AWAY|KING BED URBAN ROOM MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,Accessible Room,22,-71.508804,4.515658
FLEXIBLE RATE|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,6,-88.84321,31.617332
2X POINTS|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,14,-88.728355,31.813623
BREAKFAST INCLUDED|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,18,-89.05417,30.798326
WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,31,-69.981026,-88.259125
"FLEXIBLE RATE|RESORT ACCESSIBLE KING, 1 KING BED MOBILITY ACCESSIBLE THROUGHOUT ROOM",Accessible Room,4,43.534084,-13.671988
TRIPADVISOR PLUS|SPANISH KING ACCESSIBLE ROOM BRK FOR 2 AND PRKING NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,34,-7.113844,91.201546
FLEXIBLE RATE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-75.22737,74.25617
TRIPADVISOR PLUS|1 KING BED NON SMOKING ACCESSIBLE ACCESSIBLE WITH ROLL-IN SHOWER,Accessible Room,22,-9.54115,89.838036
2X POINTS PACKAGE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-72.49789,80.823875
PARK AND STAY AAA|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-80.851074,76.13711
PARK AND STAY AARP|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-81.06082,76.593544
"FLEXIBLE RATE|RESORT ACCESSIBLE TWO QUEEN, 2 QUEEN BEDS MOBILITY ACCESSIBLE THROUGHOUT ROOM",Accessible Room,4,43.59136,-13.710797
PARK AND GO|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-80.73964,75.99759
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,20,-71.08752,74.8684
FLEXIBLE RATE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,4,-60.523277,23.01943
2X POINTS PACKAGE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,14,-78.28383,43.671463
TRIPADVISOR PLUS|KING ACCESSIBLE ROOM WITH ROLL IN SHOWER NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,34,-7.11981,91.20635
2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,20,-69.61035,78.079575
DINE AND UNWIND|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,12,-88.86592,31.510769
FAMILY FUN PACKAGE.|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,30,-60.043716,23.596363
"TRIPADVISOR PLUS RATE|1 QUEEN MOBILITY ACCESSIBLE ROOM, GENESEE BUILDING NON SMOKING WITH FREE WIFI, BATHTUB GRAB BARS",Accessible Room,34,-5.681329,97.90236
BREAKFAST INCLUDED|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,13,-62.011116,65.09547
FLEXIBLE RATE|ACCESSIBLE SUPERIOR KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,4,12.240284,-34.367268
"FLEXIBLE RATE|RESORT ACCESSIBLE ROOM, 1 KING BED 510 SQ FT, MULTIPLE VIEWS, SAFETY BARS",Accessible Room,4,27.440207,-10.557659
FLEXIBLE RATE|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-75.414406,75.636116
FLEXIBLE RATE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,6,-67.3417,16.365189
2X POINTS PACKAGE|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-72.5293,80.799
FLEXIBLE RATE|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,20,-71.28687,61.625763
PARK AND STAY AAA|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-80.758835,76.16986
PARK AND STAY AARP|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-81.04979,76.65334
PARK AND GO|1KING MOBILTY/HEARING ACCESSIBLE TUB STUDIO NOSMK VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,20,-80.61469,76.056076
JP MORGAN CHASE AND COMP|WIFI. 6 PM CXL. 10 IHG PTS PER 1USD SPENT. KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,Accessible Room,12,-48.19319,83.90277
SEMI-FLEX|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,20,-71.294106,61.615314
FLEXIBLE RATE|2 DOUBLE BEDS MOBILITY ACCESSIBLE WITH/ BATHTUB 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,4,-67.318985,16.180424
CWT SMALLBIZ -24HR CXL LATE CK|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,20,-71.31308,61.603138
OUR BEST AVAILABLE RATE|ACCESSIBLE 2 QUEENS APPROX 395 SQ FT - JULIET BALCONY ACCESSIBLE ROOM - WHEELCHAIR ACCESSIBLE BATH,Accessible Room,22,4.182826,-10.147643
2X POINTS|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR 37IN FLAT SCREEN HDTV / COMP FITNESS CENTER,Accessible Room,14,-76.37497,38.073936
"FLEXIBLE RATE|PARK MGM KING - 1 KING BED ACCESSIBLE 406 SQ FT, BEDSIDE OUTLETS, SAFETY BAR",Accessible Room,4,25.618689,-11.965675
"FLEXIBLE RATE|PARK ACC KING ROLL IN SHOWER, 1 KING BED 406 SQ FT, ROLL IN SHOWER, SAFETY BAR",Accessible Room,4,4.6130342,-3.5244493
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,21,73.219864,-47.98722
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,26,59.99485,71.67636
BEST FLEXIBLE RATE|1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,4,35.47258,-54.955715
DAILY PARKING PKG PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,21,73.28233,-48.109543
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,26,60.548588,71.49034
BEST FLEXIBLE RATE|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,4,-66.444305,66.71032
JP MORGAN CHASE -PREFERRED RAT|1KG MOB/HEARING ACC TUB-FITNESS ROOM WITHCHIN UP BAR VIS FIREALRM/DOOR/PHN ALRT-TRX SUSP TRAIN BAR,Accessible Room,20,-50.821327,92.00654
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ ROLL IN SHW VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,20,-69.027985,73.15638
AARP RATE|KING BED-ACCESSIBLE-NON-SMOKING -EXCLUSIVE RATE FOR AARP MEMBERS,Accessible Room,17,8.479425,-103.596375
FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ RI SHWR VISUAL FIREALARM/DOOR/PHONE ALERT,Accessible Room,20,-74.589165,75.46859
ADVANCE SAVER|1 KING BED HEARING ACCESSIBLE NON SMOKING IN THIS CONTEMPORARY ONE KING BED HEARING ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,21,-66.440346,66.64848
WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR KING - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,Accessible Room,30,-69.99446,-88.21248
ADVANCE SAVER|1 QUEEN BED MOBILITY ACCESSIBLE TUB NON SMOKING IN THIS CONTEMPORARY ONE QUEEN BED MOBILITY ACCESSIBLE GUEST ROOM GUESTS WILL ENJOY A,Accessible Room,21,35.466125,-54.97293
"BREAKFAST, WIFI  PARKING|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA",Accessible Room,12,-59.169746,25.33612
2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ ROLL IN SHW VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,20,-69.41958,79.368286
BEST AVAILABLE RATE|2 QUEENS HEARING ACCESSIBLE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/HDTV,Accessible Room,20,-68.61152,69.89157
2X POINTS PACKAGE|2 QUEENS HEARING ACCESSIBLE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/HDTV,Accessible Room,20,-70.18079,80.486824
BEST AVAILABLE RATE|1 KING HEARING ACCESSIBLE SUITE NONSMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,20,-68.239624,69.84154
